timestamp,pump_id,temperature_C,pressure_bar,flow_m3h,power_kW,rpm,vibration_mms,operating_hours,status
2026-04-02 08:30:00,P-101,63.1,4.962,218.19,33.27,1462.1,1.987,2631.55,Normal
2026-04-02 08:45:00,P-104,61.25,5.101,237.72,34.42,1426.3,1.9,2631.56,Normal
2026-04-02 09:00:00,P-104,60.7,5.131,228.63,34.05,1451.6,2.273,2631.58,Normal
2026-04-02 09:15:00,P-104,62.37,4.972,219.11,32.65,1467.3,1.928,2631.6,Normal
2026-04-02 09:30:00,P-104,65.41,5.124,221.94,30.31,1422.6,2.016,2631.61,Normal
2026-04-02 09:45:00,P-104,66.54,5.005,213.48,30.48,1480.4,1.874,2631.62,Normal
2026-04-02 10:00:00,P-101,61.71,5.296,242.17,35.47,1452.5,2.248,2631.64,Normal
2026-04-02 10:15:00,P-103,61.28,5.007,225.05,30.86,1460.4,2.24,2631.66,Normal
2026-04-02 10:30:00,P-103,65.22,5.244,233.63,34.45,1443.8,2.4,2631.67,Normal
2026-04-02 10:45:00,P-104,66.7,5.396,230.2,34.18,1450.8,2.138,2631.68,Normal
2026-04-02 11:00:00,P-102,59.37,5.207,245.07,33.01,1433.9,2.043,2631.7,Normal
2026-04-02 11:15:00,P-103,64.96,5.208,239.79,34.82,1477.8,2.064,2631.72,Normal
2026-04-02 11:30:00,P-101,63.62,5.148,236.32,35.85,1482.3,2.171,2631.73,Normal
2026-04-02 11:45:00,P-102,58.06,4.993,208.87,30.96,1488.6,2.043,2631.74,Normal
2026-04-02 12:00:00,P-101,61.67,5.38,239.77,33.95,1418.2,2.239,2631.76,Normal
2026-04-02 12:15:00,P-103,64.2,5.114,245.51,35.53,1455.9,2.033,2631.78,Normal
2026-04-02 12:30:00,P-101,66.83,5.379,254.41,37.22,1457.8,2.281,2631.79,Normal
2026-04-02 12:45:00,P-103,69.12,5.181,250.13,35.49,1437.3,2.074,2631.8,Normal
2026-04-02 13:00:00,P-103,65.08,5.059,228.67,30.99,1456.7,2.049,2631.82,Normal
2026-04-02 13:15:00,P-103,67.44,5.226,228.68,34.99,1424.1,2.381,2631.84,Normal
2026-04-02 13:30:00,P-101,64.45,4.889,223.28,33.1,1476.5,2.011,2631.85,Normal
2026-04-02 13:45:00,P-102,65.74,5.296,246.72,35.83,1422.4,2.073,2631.86,Normal
2026-04-02 14:00:00,P-102,66.55,5.33,243.38,37.13,1454.5,2.26,2631.88,Normal
2026-04-02 14:15:00,P-104,67.99,5.242,226.66,33.01,1464.2,2.312,2631.9,Normal
2026-04-02 14:30:00,P-102,68.65,5.24,242.6,33.31,1439.2,1.994,2631.91,Normal
2026-04-02 14:45:00,P-104,67.23,5.18,250.34,35.69,1474.7,1.954,2631.92,Normal
2026-04-02 15:00:00,P-101,65.43,5.305,233.99,34.97,1417.2,2.034,2631.94,Normal
2026-04-02 15:15:00,P-104,68.23,5.18,241.01,34.13,1449.4,2.089,2631.96,Normal
2026-04-02 15:30:00,P-104,67.95,5.261,223.65,33.63,1419.6,2.39,2631.97,Normal
2026-04-02 15:45:00,P-101,68.92,4.811,223.54,32.78,1436.1,1.806,2631.98,Normal
2026-04-02 16:00:00,P-103,65.75,5.139,219.98,31.71,1441.1,1.811,2632.0,Normal
2026-04-02 16:15:00,P-102,65.83,5.175,228.47,33.39,1440.0,2.158,2632.02,Normal
2026-04-02 16:30:00,P-101,68.05,5.218,217.71,32.41,1472.9,1.909,2632.03,Normal
2026-04-02 16:45:00,P-104,65.33,5.036,223.09,30.19,1428.9,1.838,2632.04,Normal
2026-04-02 17:00:00,P-104,66.55,5.164,236.35,32.19,1422.0,2.212,2632.06,Normal
2026-04-02 17:15:00,P-104,70.74,5.218,239.26,32.4,1442.2,2.131,2632.08,Normal
2026-04-02 17:30:00,P-103,62.74,5.088,215.09,31.5,1452.0,2.139,2632.09,Normal
2026-04-02 17:45:00,P-102,70.66,4.918,212.11,31.36,1459.1,2.108,2632.1,Normal
2026-04-02 18:00:00,P-103,65.27,4.833,217.09,29.9,1470.8,1.784,2632.12,Normal
2026-04-02 18:15:00,P-103,68.56,4.805,216.56,31.57,1411.3,1.695,2632.14,Normal
2026-04-02 18:30:00,P-103,65.41,4.967,198.81,27.58,1480.4,2.127,2632.15,Normal
2026-04-02 18:45:00,P-101,68.31,5.114,228.69,31.63,1435.3,2.036,2632.16,Normal
2026-04-02 19:00:00,P-102,65.7,4.907,212.78,27.84,1445.0,2.501,2632.18,Normal
2026-04-02 19:15:00,P-104,68.14,4.861,212.36,26.77,1450.4,2.128,2632.2,Normal
2026-04-02 19:30:00,P-102,66.46,5.047,205.88,29.98,1410.9,2.263,2632.21,Normal
2026-04-02 19:45:00,P-102,63.83,4.835,199.86,26.36,1442.2,1.703,2632.22,Normal
2026-04-02 20:00:00,P-104,69.26,4.885,204.17,27.67,1467.9,1.87,2632.24,Normal
2026-04-02 20:15:00,P-102,64.13,4.574,188.08,25.91,1461.4,1.95,2632.26,Normal
2026-04-02 20:30:00,P-102,63.39,4.578,193.26,26.37,1441.0,1.845,2632.27,Normal
2026-04-02 20:45:00,P-101,60.24,4.548,176.84,23.11,1453.8,1.782,2632.28,Normal
2026-04-02 21:00:00,P-102,69.47,4.684,193.75,26.7,1458.3,1.941,2632.3,Normal
2026-04-02 21:15:00,P-101,,4.636,197.88,28.68,1445.3,1.74,2632.32,Normal
2026-04-02 21:30:00,P-104,68.62,4.919,189.15,26.27,1458.9,1.662,2632.33,Normal
2026-04-02 21:45:00,P-104,64.93,4.464,189.6,27.32,1435.6,1.791,2632.34,Normal
2026-04-02 22:00:00,P-103,64.96,4.861,204.74,28.9,1433.0,1.795,2632.36,Normal
2026-04-02 22:15:00,P-103,63.12,4.734,174.4,22.99,1444.7,1.592,2632.38,Normal
2026-04-02 22:30:00,P-103,68.64,4.857,189.34,26.64,1406.5,1.803,2632.39,Normal
2026-04-02 22:45:00,P-102,59.21,4.811,203.05,25.22,1462.5,1.616,2632.4,Normal
2026-04-02 23:00:00,P-101,62.08,4.707,172.08,23.78,1451.5,1.836,2632.42,Normal
2026-04-02 23:15:00,P-101,63.06,4.981,193.96,27.12,1446.0,1.951,2632.44,Normal
2026-04-02 23:30:00,P-103,60.87,4.515,173.03,20.04,1464.3,1.824,2632.45,Normal
2026-04-02 23:45:00,P-103,62.9,4.744,190.11,25.32,1457.0,1.642,2632.46,Normal
2026-04-03 00:00:00,P-101,60.87,4.748,167.63,22.25,1469.1,1.556,2632.48,Normal
2026-04-03 00:15:00,P-104,64.03,4.726,198.34,26.79,1478.4,2.124,2632.5,Normal
2026-04-03 00:30:00,P-101,61.08,4.569,178.44,22.54,1456.0,1.697,2632.51,Normal
2026-04-03 00:45:00,P-102,57.64,,169.37,23.75,1437.0,1.807,2632.52,Normal
2026-04-03 01:00:00,P-101,62.83,4.777,191.16,24.53,1463.0,1.607,2632.54,Normal
2026-04-03 01:15:00,P-103,62.93,4.449,189.33,23.08,1437.1,1.733,2632.56,Normal
2026-04-03 01:30:00,P-102,59.05,4.758,179.23,22.15,1436.3,1.938,2632.57,Normal
2026-04-03 01:45:00,P-104,66.06,4.839,203.29,26.01,1444.7,1.874,2632.58,Normal
2026-04-03 02:00:00,P-103,62.51,4.628,172.22,23.16,1470.8,1.66,2632.6,Normal
2026-04-03 02:15:00,P-102,62.18,4.369,185.62,25.64,1463.5,1.87,2632.62,Normal
2026-04-03 02:30:00,P-102,62.48,4.579,190.25,25.68,1465.9,1.86,2632.63,Normal
2026-04-03 02:45:00,P-104,61.87,5.018,199.08,28.07,1452.2,2.268,2632.64,Normal
2026-04-03 03:00:00,P-104,64.69,4.874,211.1,29.24,1460.2,1.938,2632.66,Normal
2026-04-03 03:15:00,P-102,65.4,4.684,206.47,29.26,1460.8,2.044,2632.68,Normal
2026-04-03 03:30:00,P-104,62.55,4.818,189.91,27.79,1437.6,1.837,2632.69,Normal
2026-04-03 03:45:00,P-101,57.43,4.683,182.23,26.39,1460.6,1.556,2632.7,Normal
2026-04-03 04:00:00,P-104,61.11,4.934,200.6,28.87,1449.9,1.989,2632.72,Normal
2026-04-03 04:15:00,P-104,63.42,4.965,211.82,30.26,1442.7,1.725,2632.74,Normal
2026-04-03 04:30:00,P-102,63.79,5.114,211.71,29.26,1443.6,2.163,2632.75,Normal
2026-04-03 04:45:00,P-104,61.1,4.841,211.79,29.24,1440.1,1.713,2632.76,Normal
2026-04-03 05:00:00,P-102,58.56,4.858,201.43,27.96,1444.9,1.703,2632.78,Normal
2026-04-03 05:15:00,P-101,63.93,4.886,202.29,26.44,1449.9,1.739,2632.8,Normal
2026-04-03 05:30:00,P-102,60.35,5.093,223.89,33.74,1462.0,2.184,2632.81,Normal
2026-04-03 05:45:00,P-103,57.68,4.779,188.71,26.61,1477.2,1.682,2632.82,Normal
2026-04-03 06:00:00,P-102,57.15,4.825,199.23,27.57,1460.2,2.003,2632.84,Normal
2026-04-03 06:15:00,P-103,59.96,5.076,216.91,32.18,1452.1,1.927,2632.86,Normal
2026-04-03 06:30:00,P-104,63.64,4.931,213.48,28.98,1414.0,1.957,2632.87,Normal
2026-04-03 06:45:00,P-104,63.14,5.004,206.79,29.27,1493.5,1.848,2632.88,Normal
2026-04-03 07:00:00,P-103,62.71,5.113,226.72,32.14,1437.3,2.537,2632.9,Normal
2026-04-03 07:15:00,P-103,63.13,5.286,224.77,33.08,1437.8,1.766,2632.92,Normal
2026-04-03 07:30:00,P-101,61.39,4.969,218.23,31.17,1472.8,2.114,2632.93,Normal
2026-04-03 07:45:00,P-104,58.25,5.097,201.04,29.97,1430.2,1.989,2632.94,Normal
2026-04-03 08:00:00,P-103,68.77,5.405,247.06,36.01,1456.7,2.052,2632.96,Normal
2026-04-03 08:15:00,P-103,65.21,5.138,230.85,32.37,1441.7,2.15,2632.98,Normal
2026-04-03 08:30:00,P-102,64.41,5.269,237.66,35.64,1445.5,2.001,2632.99,Normal
2026-04-03 08:45:00,P-102,61.46,5.141,237.7,34.25,1450.9,1.959,2633.0,Normal
2026-04-03 09:00:00,P-103,61.75,5.052,223.83,31.97,1428.5,1.87,2633.02,Normal
2026-04-03 09:15:00,P-101,60.9,5.153,218.6,30.44,1447.8,2.099,2633.04,Normal
2026-04-03 09:30:00,P-101,64.59,5.309,254.64,37.81,1468.5,2.102,2633.05,Normal
2026-04-03 09:45:00,P-104,65.25,5.468,248.64,35.01,1448.7,2.061,2633.06,Normal
2026-04-03 10:00:00,P-102,61.0,4.98,222.9,32.8,1513.0,2.085,2633.08,Normal
2026-04-03 10:15:00,P-104,60.92,5.214,237.56,34.85,1451.6,2.369,2633.1,Normal
2026-04-03 10:30:00,P-103,68.4,5.009,239.75,35.58,1428.5,1.884,2633.11,Normal
2026-04-03 10:45:00,P-101,63.59,5.21,220.31,33.92,1440.6,2.148,2633.12,Normal
2026-04-03 11:00:00,P-103,65.43,5.321,237.09,36.15,1415.2,2.264,2633.14,Normal
2026-04-03 11:15:00,P-103,62.23,5.231,229.09,32.37,1469.4,2.305,2633.16,Normal
2026-04-03 11:30:00,P-104,60.69,5.32,229.81,32.43,1478.9,2.078,2633.17,Normal
2026-04-03 11:45:00,P-101,63.83,5.262,234.91,33.11,1465.2,2.39,2633.18,Normal
2026-04-03 12:00:00,P-103,63.74,5.295,234.4,33.48,1434.9,2.235,2633.2,Normal
2026-04-03 12:15:00,P-103,66.56,5.306,237.41,34.46,1434.3,1.817,2633.22,Normal
2026-04-03 12:30:00,P-101,66.31,5.238,224.81,31.46,1463.3,2.152,2633.23,Normal
2026-04-03 12:45:00,P-101,68.48,5.155,251.53,37.06,1440.6,2.248,2633.24,Normal
2026-04-03 13:00:00,P-104,68.15,5.143,249.89,31.9,1434.5,2.361,2633.26,Normal
2026-04-03 13:15:00,P-104,71.25,5.236,251.37,37.26,1432.5,2.47,2633.28,Normal
2026-04-03 13:30:00,P-101,66.52,5.357,236.58,34.2,1483.6,1.962,2633.29,Normal
2026-04-03 13:45:00,P-103,67.85,5.069,233.44,32.3,1441.6,2.272,2633.3,Normal
2026-04-03 14:00:00,P-103,68.71,5.287,242.47,36.79,1465.0,2.218,2633.32,Normal
2026-04-03 14:15:00,P-103,61.44,5.143,227.4,33.05,1459.9,1.967,2633.34,Normal
2026-04-03 14:30:00,P-103,65.73,5.019,229.6,34.56,1434.7,2.373,2633.35,Normal
2026-04-03 14:45:00,P-101,65.05,5.283,226.17,35.94,1450.7,2.073,2633.36,Normal
2026-04-03 15:00:00,P-101,65.78,4.794,223.48,31.49,1432.0,2.039,2633.38,Normal
2026-04-03 15:15:00,P-101,,5.071,229.78,34.15,1476.1,2.128,2633.4,Normal
2026-04-03 15:30:00,P-102,68.35,5.211,235.53,34.13,1433.6,2.217,2633.41,Normal
2026-04-03 15:45:00,P-103,69.83,5.085,232.68,36.77,1456.6,2.394,2633.42,Normal
2026-04-03 16:00:00,P-102,70.0,5.341,242.18,34.27,1441.1,2.413,2633.44,Normal
2026-04-03 16:15:00,P-101,71.29,5.212,232.53,34.39,1433.4,2.3,2633.46,Normal
2026-04-03 16:30:00,P-104,62.77,5.199,230.42,32.67,1469.4,1.738,2633.47,Normal
2026-04-03 16:45:00,P-102,63.13,5.022,212.23,29.9,1440.6,2.248,2633.48,Normal
2026-04-03 17:00:00,P-102,74.86,5.228,235.8,33.5,1417.1,2.261,2633.5,Normal
2026-04-03 17:15:00,P-104,67.33,4.766,212.32,28.72,1457.6,2.121,2633.52,Normal
2026-04-03 17:30:00,P-103,65.64,4.988,199.12,28.23,1437.3,1.864,2633.53,Normal
2026-04-03 17:45:00,P-102,66.95,5.091,218.78,30.66,1452.8,2.023,2633.54,Normal
2026-04-03 18:00:00,P-101,67.64,5.366,228.35,33.02,1465.4,2.248,2633.56,Normal
2026-04-03 18:15:00,P-102,62.13,5.069,214.21,27.49,1456.4,2.342,2633.58,Normal
2026-04-03 18:30:00,P-104,65.32,4.977,217.48,30.02,1466.0,2.051,2633.59,Normal
2026-04-03 18:45:00,P-104,63.97,4.772,190.48,24.58,1426.6,1.6,2633.6,Normal
2026-04-03 19:00:00,P-102,63.87,4.906,205.96,26.72,1471.6,2.011,2633.62,Normal
2026-04-03 19:15:00,P-103,62.8,4.854,189.72,25.06,1444.6,1.776,2633.64,Normal
2026-04-03 19:30:00,P-101,71.97,5.096,214.05,28.0,1424.3,1.768,2633.65,Normal
2026-04-03 19:45:00,P-102,63.55,4.692,190.5,27.2,1405.8,1.784,2633.66,Normal
2026-04-03 20:00:00,P-103,64.81,4.574,192.58,25.88,1444.4,1.899,2633.68,Normal
2026-04-03 20:15:00,P-104,66.19,4.644,208.41,26.89,1435.8,2.1,2633.7,Normal
2026-04-03 20:30:00,P-102,67.28,4.764,204.39,26.36,1436.1,1.847,2633.71,Normal
2026-04-03 20:45:00,P-101,63.67,4.707,200.15,25.61,1456.0,1.773,2633.72,Normal
2026-04-03 21:00:00,P-102,67.95,5.011,198.67,26.82,1481.0,1.869,2633.74,Normal
2026-04-03 21:15:00,P-101,65.97,4.998,191.08,26.19,1433.8,2.193,2633.76,Normal
2026-04-03 21:30:00,P-102,61.3,4.852,189.19,28.66,1451.7,2.066,2633.77,Normal
2026-04-03 21:45:00,P-102,62.92,4.795,179.03,22.14,1439.8,1.866,2633.78,Normal
2026-04-03 22:00:00,P-104,64.09,4.702,197.35,26.53,1432.2,1.953,2633.8,Normal
2026-04-03 22:15:00,P-102,63.84,4.601,193.68,26.24,1431.7,1.799,2633.82,Normal
2026-04-03 22:30:00,P-103,65.51,4.68,197.4,26.41,1479.6,2.006,2633.83,Normal
2026-04-03 22:45:00,P-104,65.08,4.498,196.46,23.38,1450.2,1.649,2633.84,Normal
2026-04-03 23:00:00,P-101,,4.47,186.13,23.37,1446.6,1.822,2633.86,Normal
2026-04-03 23:15:00,P-104,64.4,4.707,195.13,26.35,1437.7,1.479,2633.88,Normal
2026-04-03 23:30:00,P-103,63.04,4.722,193.13,25.89,1451.2,1.506,2633.89,Normal
2026-04-03 23:45:00,P-101,57.51,4.673,182.68,38.02,1438.5,5.184,2633.9,Normal
2026-04-04 00:00:00,P-101,63.95,4.591,177.25,26.02,1484.7,2.121,2633.92,Normal
2026-04-04 00:15:00,P-104,62.79,4.707,175.96,21.53,1454.5,1.73,2633.94,Normal
2026-04-04 00:30:00,P-102,60.8,4.702,194.07,26.11,1452.5,1.611,2633.95,Normal
2026-04-04 00:45:00,P-104,61.36,4.579,180.25,26.0,1452.1,2.157,2633.96,Normal
2026-04-04 01:00:00,P-101,62.4,4.487,179.18,24.95,1473.5,1.607,2633.98,Normal
2026-04-04 01:15:00,P-101,64.01,4.815,192.03,23.0,1449.6,1.884,2634.0,Normal
2026-04-04 01:30:00,P-104,64.17,4.868,211.86,27.94,1441.4,1.77,2634.01,Normal
2026-04-04 01:45:00,P-102,63.13,4.904,194.31,25.83,1452.9,2.025,2634.02,Normal
2026-04-04 02:00:00,P-101,,4.443,187.9,22.65,1464.2,1.723,2634.04,Normal
2026-04-04 02:15:00,P-102,61.8,4.888,194.65,30.25,1471.3,1.777,2634.06,Normal
2026-04-04 02:30:00,P-102,63.29,4.946,212.99,29.18,1453.9,1.678,2634.07,Normal
2026-04-04 02:45:00,P-101,58.66,4.416,183.79,22.54,1454.1,1.647,2634.08,Normal
2026-04-04 03:00:00,P-103,61.19,4.692,172.78,21.67,1467.9,1.521,2634.1,Normal
2026-04-04 03:15:00,P-102,57.35,4.636,195.3,26.44,1400.8,1.54,2634.12,Normal
2026-04-04 03:30:00,P-102,63.72,4.932,202.44,28.23,1451.6,,2634.13,Normal
2026-04-04 03:45:00,P-101,62.34,5.178,219.14,29.93,1439.5,2.176,2634.14,Normal
2026-04-04 04:00:00,P-104,62.19,4.871,189.23,25.02,1451.0,1.715,2634.16,Normal
2026-04-04 04:15:00,P-103,60.7,4.829,212.93,29.93,1456.4,1.631,2634.18,Normal
2026-04-04 04:30:00,P-104,59.03,4.645,177.5,23.5,1472.4,1.843,2634.19,Normal
2026-04-04 04:45:00,P-102,60.66,4.998,197.6,27.12,1425.1,1.928,2634.2,Normal
2026-04-04 05:00:00,P-101,61.46,4.765,198.9,28.62,1437.1,1.728,2634.22,Normal
2026-04-04 05:15:00,P-102,59.65,4.978,213.09,30.96,1434.0,2.003,2634.24,Normal
2026-04-04 05:30:00,P-102,63.54,5.005,218.85,30.32,1439.1,1.538,2634.25,Normal
2026-04-04 05:45:00,P-102,57.83,5.107,212.93,32.28,1425.3,2.027,2634.26,Normal
2026-04-04 06:00:00,P-102,58.42,4.664,209.08,28.81,1488.5,1.871,2634.28,Normal
2026-04-04 06:15:00,P-103,58.52,5.14,220.22,31.42,1465.7,2.283,2634.3,Normal
2026-04-04 06:30:00,P-104,63.56,4.976,221.55,30.85,1436.0,2.08,2634.31,Normal
2026-04-04 06:45:00,P-101,60.76,4.871,207.6,30.06,1450.3,1.931,2634.32,Normal
2026-04-04 07:00:00,P-104,60.64,4.827,211.73,29.55,1442.2,2.256,2634.34,Normal
2026-04-04 07:15:00,P-101,65.8,5.222,233.32,31.19,1452.8,1.957,2634.36,Normal
2026-04-04 07:30:00,P-103,60.9,5.055,219.0,32.7,1436.2,1.769,2634.37,Normal
2026-04-04 07:45:00,P-103,62.09,5.147,207.23,31.82,1422.6,2.147,2634.38,Normal
2026-04-04 08:00:00,P-104,62.01,5.205,224.6,32.59,1439.7,2.246,2634.4,Normal
2026-04-04 08:15:00,P-102,62.34,5.057,234.32,32.49,1474.9,2.294,2634.42,Normal
2026-04-04 08:30:00,P-103,65.17,5.291,227.34,32.15,1423.3,2.043,2634.43,Normal
2026-04-04 08:45:00,P-101,65.72,5.047,216.09,32.43,1469.7,,2634.44,Normal
2026-04-04 09:00:00,P-102,63.46,5.351,246.37,37.49,1460.1,1.997,2634.46,Normal
2026-04-04 09:15:00,P-102,65.63,5.365,229.79,35.83,1442.8,2.016,2634.48,Normal
2026-04-04 09:30:00,P-104,63.47,5.029,229.85,35.88,1463.5,1.832,2634.49,Normal
2026-04-04 09:45:00,P-104,63.72,5.002,234.06,32.13,1453.8,2.033,2634.5,Normal
2026-04-04 10:00:00,P-104,64.31,5.239,236.42,34.54,1411.5,2.456,2634.52,Normal
2026-04-04 10:15:00,P-103,61.88,5.038,230.75,32.49,1442.7,1.976,2634.54,Normal
2026-04-04 10:30:00,P-101,56.22,5.497,243.56,34.63,1443.2,2.189,2634.55,Normal
2026-04-04 10:45:00,P-103,66.18,5.014,222.19,29.96,1476.0,2.169,2634.56,Normal
2026-04-04 11:00:00,P-101,62.59,5.229,237.78,35.62,1442.8,2.085,2634.58,Normal
2026-04-04 11:15:00,P-104,62.79,5.153,227.1,31.72,1446.2,2.02,2634.6,Normal
2026-04-04 11:30:00,P-102,63.06,5.285,217.42,31.83,1429.1,2.323,2634.61,Normal
2026-04-04 11:45:00,P-103,64.48,5.268,249.59,37.2,1448.9,2.292,2634.62,Normal
2026-04-04 12:00:00,P-103,65.48,5.052,232.33,34.55,1428.6,2.367,2634.64,Normal
2026-04-04 12:15:00,P-102,65.16,5.425,239.33,34.92,1469.5,2.602,2634.66,Normal
2026-04-04 12:30:00,P-103,61.84,5.066,223.61,32.41,1442.4,1.881,2634.67,Normal
2026-04-04 12:45:00,P-104,65.17,5.278,230.51,34.99,1428.6,2.093,2634.68,Normal
2026-04-04 13:00:00,P-103,65.87,5.375,235.46,35.04,1472.1,2.151,2634.7,Normal
2026-04-04 13:15:00,P-102,67.89,5.367,238.46,34.06,1426.5,2.073,2634.72,Normal
2026-04-04 13:30:00,P-101,60.92,4.98,229.56,30.53,1454.6,1.939,2634.73,Normal
2026-04-04 13:45:00,P-102,64.34,5.153,225.3,33.47,1423.2,2.406,2634.74,Normal
2026-04-04 14:00:00,P-103,67.96,4.997,237.87,34.62,1455.3,,2634.76,Normal
2026-04-04 14:15:00,P-102,65.89,5.191,240.7,34.95,1469.2,2.655,2634.78,Normal
2026-04-04 14:30:00,P-104,63.66,5.133,224.35,35.09,1438.3,2.01,2634.79,Normal
2026-04-04 14:45:00,P-102,63.0,4.887,211.84,29.86,1428.8,2.252,2634.8,Normal
2026-04-04 15:00:00,P-101,65.27,4.934,219.81,30.88,1429.3,2.364,2634.82,Normal
2026-04-04 15:15:00,P-104,65.24,5.055,222.53,31.97,1449.0,2.018,2634.84,Normal
2026-04-04 15:30:00,P-103,66.69,5.362,232.19,32.48,1484.7,2.214,2634.85,Normal
2026-04-04 15:45:00,P-101,61.82,4.869,192.78,27.15,1469.2,2.076,2634.86,Normal
2026-04-04 16:00:00,P-103,67.85,4.929,227.32,31.91,1471.1,1.943,2634.88,Normal
2026-04-04 16:15:00,P-103,70.76,5.37,240.61,34.45,1430.7,2.445,2634.9,Normal
2026-04-04 16:30:00,P-102,62.36,4.981,218.75,32.84,1469.7,1.903,2634.91,Normal
2026-04-04 16:45:00,P-103,63.93,5.315,227.85,29.49,1467.8,1.998,2634.92,Normal
2026-04-04 17:00:00,P-103,67.25,4.861,211.2,29.27,1455.5,1.836,2634.94,Normal
2026-04-04 17:15:00,P-104,68.49,4.891,209.03,27.4,1438.6,1.96,2634.96,Normal
2026-04-04 17:30:00,P-101,63.04,5.322,234.12,31.31,1467.5,2.149,2634.97,Normal
2026-04-04 17:45:00,P-102,68.26,4.835,216.58,28.1,1437.8,1.883,2634.98,Normal
2026-04-04 18:00:00,P-102,69.99,4.853,216.95,29.18,1461.8,1.966,2635.0,Normal
2026-04-04 18:15:00,P-102,63.31,4.813,208.45,29.49,1443.1,1.701,2635.02,Normal
2026-04-04 18:30:00,P-103,69.69,4.927,208.13,30.37,1432.3,2.172,2635.03,Normal
2026-04-04 18:45:00,P-103,64.59,5.131,200.17,28.9,1442.7,2.001,2635.04,Normal
2026-04-04 19:00:00,P-104,67.66,4.9,204.9,39.0,1485.4,6.997,2635.06,Normal
2026-04-04 19:15:00,P-101,66.65,4.972,218.9,32.73,1429.0,2.051,2635.08,Normal
2026-04-04 19:30:00,P-102,68.28,4.798,209.27,26.72,1467.8,1.821,2635.09,Normal
2026-04-04 19:45:00,P-102,66.76,4.821,199.33,24.68,1465.1,1.695,2635.1,Normal
2026-04-04 20:00:00,P-103,66.86,4.666,177.04,23.3,1446.7,1.543,2635.12,Normal
2026-04-04 20:15:00,P-101,66.85,,181.57,22.82,1440.1,1.612,2635.14,Normal
2026-04-04 20:30:00,P-101,66.41,4.948,208.23,28.21,1427.5,2.136,2635.15,Normal
2026-04-04 20:45:00,P-101,70.77,4.933,188.4,25.04,1473.2,1.986,2635.16,Normal
2026-04-04 21:00:00,P-101,67.33,4.75,180.12,27.29,1428.6,1.584,2635.18,Normal
2026-04-04 21:15:00,P-102,66.29,4.865,201.38,27.15,1399.8,2.01,2635.2,Normal
2026-04-04 21:30:00,P-102,63.47,5.116,205.01,26.61,1455.5,1.706,2635.21,Normal
2026-04-04 21:45:00,P-104,60.6,4.644,191.26,23.27,1425.7,1.956,2635.22,Normal
2026-04-04 22:00:00,P-101,60.42,4.608,186.86,25.14,1448.0,1.815,2635.24,Normal
2026-04-04 22:15:00,P-102,61.78,4.678,183.73,24.82,1425.8,1.729,2635.26,Normal
2026-04-04 22:30:00,P-101,66.05,4.601,178.71,24.54,1439.5,1.856,2635.27,Normal
2026-04-04 22:45:00,P-103,63.95,4.444,191.7,24.14,1451.2,2.018,2635.28,Normal
2026-04-04 23:00:00,P-103,62.23,4.763,188.53,25.69,1454.9,1.493,2635.3,Normal
2026-04-04 23:15:00,P-102,62.9,4.748,193.54,26.81,1474.1,2.019,2635.32,Normal
2026-04-04 23:30:00,P-101,64.2,4.872,199.89,29.59,1450.0,1.786,2635.33,Normal
2026-04-04 23:45:00,P-102,64.83,4.77,191.1,26.11,1451.9,2.083,2635.34,Normal
2026-04-05 00:00:00,P-104,61.6,4.835,194.79,25.68,1445.7,2.025,2635.36,Normal
2026-04-05 00:15:00,P-103,62.14,4.446,177.28,22.76,1466.6,1.534,2635.38,Normal
2026-04-05 00:30:00,P-103,63.3,4.784,190.34,26.75,1429.6,1.728,2635.39,Normal
2026-04-05 00:45:00,P-104,59.5,4.707,189.23,25.57,1442.1,1.847,2635.4,Normal
2026-04-05 01:00:00,P-101,65.72,4.553,201.24,24.22,1450.0,2.0,2635.42,Normal
2026-04-05 01:15:00,P-103,61.7,4.952,195.68,28.12,1433.7,1.937,2635.44,Normal
2026-04-05 01:30:00,P-102,59.46,4.577,187.73,24.48,1475.1,1.887,2635.45,Normal
2026-04-05 01:45:00,P-104,65.52,4.808,203.27,30.03,1455.7,1.848,2635.46,Normal
2026-04-05 02:00:00,P-104,62.77,4.889,195.61,31.17,1427.9,1.916,2635.48,Normal
2026-04-05 02:15:00,P-102,63.22,4.916,208.63,25.67,1457.4,1.888,2635.5,Normal
2026-04-05 02:30:00,P-104,59.25,4.918,191.58,27.72,1473.6,1.613,2635.51,Normal
2026-04-05 02:45:00,P-102,64.46,4.993,205.99,28.51,1437.0,2.011,2635.52,Normal
2026-04-05 03:00:00,P-102,64.5,4.587,183.67,24.71,1474.5,1.7,2635.54,Normal
2026-04-05 03:15:00,P-101,59.41,4.928,194.23,27.96,1454.6,2.191,2635.56,Normal
2026-04-05 03:30:00,P-102,,4.678,182.75,22.3,1453.6,2.022,2635.57,Normal
2026-04-05 03:45:00,P-103,58.64,4.79,187.15,25.26,1471.6,1.879,2635.58,Normal
2026-04-05 04:00:00,P-103,67.27,4.894,201.18,28.59,1453.7,2.122,2635.6,Normal
2026-04-05 04:15:00,P-103,64.68,4.901,212.77,31.15,1457.0,2.085,2635.62,Normal
2026-04-05 04:30:00,P-103,60.42,4.721,198.4,26.54,1451.7,1.838,2635.63,Normal
2026-04-05 04:45:00,P-103,57.69,4.615,196.75,29.1,1418.4,1.637,2635.64,Normal
